episode,timestep,reward
1,1000,-21.16
3,2000,-18.32
5,3000,13.07
7,4000,-27.1
9,5000,-32.815
11,6000,-58.21
13,7000,-23.98
15,8000,-98.32
17,9000,17.88
19,10000,31.93
21,11000,-127.66
23,12000,-11.32
25,13000,-59.64
27,14000,-78.96
29,15000,-73.71
31,16000,-117.78
33,17000,34.655
35,18000,-66.785
37,19000,82.055
39,20000,-111.375
41,21000,-42.9
43,22000,-124.65
45,23000,-94.185
47,24000,13.26
