episode,timestep,reward
1,4000,-222.44
3,8000,-209.49
5,12000,-204.3
7,16000,-202.23
9,20000,-201.25
11,24000,-201.29
13,28000,-201.3
15,32000,-200.27
17,36000,-200.43
19,40000,-200.4
21,44000,-200.72
23,48000,-201.02
25,52000,-200.39
27,56000,-201.54
29,60000,-200.58
31,64000,-200.0
33,68000,-200.17
35,72000,-200.09
37,76000,-200.13
39,80000,-200.43
41,84000,-200.17
