episode,timestep,reward
1,2000,-532.23
3,4000,-444.6
5,6000,-442.26
7,8000,-567.21
9,10000,-487.08
11,12000,-414.96
13,14000,-478.89
15,16000,-585.375
17,18000,-394.38
19,20000,-422.73
21,22000,-437.55
23,24000,-639.105
25,26000,-355.98
27,28000,-342.06
29,30000,-506.925
31,32000,-337.665
33,34000,-482.82
35,36000,-498.585
37,38000,-560.655
39,40000,-351.99
