episode,timestep,reward
1,2000,122.26
3,4000,-7.275
5,6000,19.605
7,8000,-225.135
9,10000,33.94
11,12000,-61.035
13,14000,4.11
15,16000,-18.46
17,18000,-81.24
19,20000,-89.155
21,22000,-214.755
