episode,timestep,reward
2,2000,-176.2
4,4000,-112.0
7,6000,-108.5333
9,8000,-104.6
12,10000,-97.9556
14,12000,-69.2667
17,14000,-139.7778
19,16000,-116.5333
22,18000,-78.9778
24,20000,-112.1333
27,22000,-86.5778
29,24000,-135.3
32,26000,-89.6889
34,28000,-74.9333
37,30000,-151.2
39,32000,-76.3667
42,34000,-132.9778
44,36000,-92.2333
47,38000,-83.0222
49,40000,-101.4667
52,42000,-92.6222
54,44000,-115.0667
57,46000,-46.5111
59,48000,-123.1333
62,50000,-95.6444
64,52000,-130.6667
67,54000,-107.7333
69,56000,-118.0
72,58000,-68.9778
74,60000,-77.0
77,62000,-38.6667
79,64000,-36.1
82,66000,-127.0222
84,68000,-98.7333
87,70000,-33.5556
89,72000,-106.0333
92,74000,-63.9556
94,76000,-100.4
97,78000,-14.9111
99,80000,-15.0667
102,82000,-54.3556
104,84000,-154.9333
107,86000,-137.7556
109,88000,-187.7333
112,90000,-70.3111
114,92000,-47.2333
117,94000,-104.8
119,96000,-71.8
122,98000,-150.0889
124,100000,-68.2667
127,102000,-72.0
129,104000,-101.8667
132,106000,-106.8889
134,108000,-97.8667
137,110000,-111.7333
139,112000,-136.9333
142,114000,-130.1778
144,116000,-145.7333
147,118000,-103.2889
149,120000,-43.9333
152,122000,-99.7778
154,124000,-151.8
157,126000,-28.0
159,128000,-11.5333
162,130000,-113.2889
164,132000,-103.5333
167,134000,-37.8
169,136000,-55.4333
172,138000,-63.4222
174,140000,-73.4333
177,142000,-32.9111
179,144000,-120.1333
182,146000,21.8222
184,148000,-51.6
187,150000,-104.4889
189,152000,-39.2667
192,154000,-95.8222
194,156000,-58.8
197,158000,-140.0889
199,160000,-53.7333
202,162000,15.3556
204,164000,-121.0333
207,166000,-87.4222
209,168000,-36.5333
