episode,timestep,reward
2,2000,-104.2667
4,4000,-167.2
7,6000,-145.4889
9,8000,-83.0667
12,10000,-169.5333
14,12000,-170.3333
17,14000,-56.7111
19,16000,-10.4333
22,18000,-46.6222
24,20000,-91.2
27,22000,-127.2444
29,24000,-132.8667
