episode,timestep,reward
2,2000,-142.9
4,4000,-141.4
7,6000,-144.4
9,8000,-16.5333
12,10000,-43.2889
14,12000,-141.6667
17,14000,-15.6
19,16000,-151.1333
22,18000,-90.0
24,20000,-80.7333
27,22000,-102.2222
29,24000,-65.6
32,26000,-22.0889
34,28000,-100.2333
37,30000,-86.1778
39,32000,19.2333
42,34000,-109.6
44,36000,-151.7333
47,38000,-132.4
49,40000,-104.2
52,42000,-91.1111
54,44000,-69.1333
57,46000,-126.1778
59,48000,-156.2333
62,50000,-95.1778
64,52000,-1.6333
67,54000,-207.8667
69,56000,-8.9333
72,58000,-87.7333
74,60000,-92.5333
77,62000,-56.7556
79,64000,-155.5333
82,66000,-157.6444
84,68000,-107.1333
87,70000,-122.6667
89,72000,-113.5333
92,74000,-50.6667
94,76000,-110.2
97,78000,-108.8
99,80000,1.1333
102,82000,-92.9111
104,84000,35.7333
107,86000,-128.3778
109,88000,-111.8
112,90000,-119.7778
114,92000,-97.4
117,94000,-74.1333
119,96000,-133.6667
122,98000,-23.8667
124,100000,-176.6
127,102000,26.6444
129,104000,-47.7667
132,106000,-1.8222
134,108000,-168.4
137,110000,-86.2667
139,112000,-177.4
142,114000,-153.2889
144,116000,-104.2
147,118000,-149.4222
149,120000,-105.2
152,122000,-76.2
154,124000,-159.5
157,126000,-40.6667
159,128000,-77.2667
162,130000,-146.0
164,132000,-96.9333
167,134000,-96.6222
169,136000,-19.2
172,138000,-34.1778
174,140000,-22.1333
177,142000,-151.0667
179,144000,-79.7333
182,146000,-103.6
184,148000,-100.9667
187,150000,-123.1556
189,152000,-147.7333
192,154000,-90.1556
194,156000,-137.3333
197,158000,-210.7556
199,160000,-161.9333
202,162000,-64.5111
