episode,timestep,reward
1,1000,-206.64
3,2000,-262.74
5,3000,-278.84
7,4000,-268.56
9,5000,-244.94
11,6000,-267.42
13,7000,-263.38
15,8000,-220.72
17,9000,-259.26
